Other Store Based Retailing,Dollars (millions),H27,Additions to fixed assets,Financial position,108,ANZSIC06 group G427,Finance,Total,Group
2013,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H01,Total income,Financial performance,8211.00,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2013,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,160.00,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2013,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H06,"Sales, government funding, grants and subsidies",Financial performance,8024.00,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2013,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H07,Non-operating income,Financial performance,28.00,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2013,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H08,Total expenditure,Financial performance,7063.00,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2013,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H09,Interest and donations,Financial performance,131.00,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2013,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H10,Indirect taxes,Financial performance,C,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2013,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H11,Depreciation,Financial performance,199.00,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2013,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H12,Salaries and wages paid,Financial performance,2863.00,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2013,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H13,Redundancy and severance,Financial performance,1.00,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2013,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,3751.00,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2013,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H20,Non-operating expenses,Financial performance,C,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2013,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H21,Opening stocks,Financial performance,10.00,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2013,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H22,Closing stocks,Financial performance,11.00,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2013,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H23,Surplus before income tax,Financial performance,1149.00,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2013,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H24,Total assets,Financial position,5057.00,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2013,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H25,Current assets,Financial position,1958.00,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2013,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H26,Fixed tangible assets,Financial position,1529.00,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2013,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H27,Additions to fixed assets,Financial position,372.00,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2013,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H28,Disposals of fixed assets,Financial position,217.00,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2013,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H29,Other assets,Financial position,1569.00,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2013,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H30,Total equity and liabilities,Financial position,5057.00,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2013,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,2626.00,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2013,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H32,Current liabilities,Financial position,1576.00,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2013,Level 4,QQ112,Medical and Other Health Care Services,Dollars (millions),H33,Other liabilities,Financial position,854.00,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2013,Level 4,QQ112,Medical and Other Health Care Services,Percentage,H36,Current ratio,Financial ratios,124.00,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2013,Level 4,QQ112,Medical and Other Health Care Services,Percentage,H37,Quick ratio,Financial ratios,124.00,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2013,Level 4,QQ112,Medical and Other Health Care Services,Percentage,H39,Return on equity,Financial ratios,44.00,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2013,Level 4,QQ112,Medical and Other Health Care Services,Percentage,H40,Return on total assets,Financial ratios,23.00,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2013,Level 4,QQ112,Medical and Other Health Care Services,Percentage,H41,Liabilities structure,Financial ratios,52.00,"ANZSIC06 groups Q851, Q852, Q853, and Q859"
2013,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H01,Total income,Financial performance,4464.00,"ANZSIC06 groups Q860, Q871, and Q879"
2013,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,348.00,"ANZSIC06 groups Q860, Q871, and Q879"
2013,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H06,"Sales, government funding, grants and subsidies",Financial performance,4010.00,"ANZSIC06 groups Q860, Q871, and Q879"
2013,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H07,Non-operating income,Financial performance,106.00,"ANZSIC06 groups Q860, Q871, and Q879"
2013,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H08,Total expenditure,Financial performance,4236.00,"ANZSIC06 groups Q860, Q871, and Q879"
2013,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H09,Interest and donations,Financial performance,120.00,"ANZSIC06 groups Q860, Q871, and Q879"
2013,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H10,Indirect taxes,Financial performance,27.00,"ANZSIC06 groups Q860, Q871, and Q879"
2013,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H11,Depreciation,Financial performance,131.00,"ANZSIC06 groups Q860, Q871, and Q879"
2013,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H12,Salaries and wages paid,Financial performance,2373.00,"ANZSIC06 groups Q860, Q871, and Q879"
2013,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H13,Redundancy and severance,Financial performance,1.00,"ANZSIC06 groups Q860, Q871, and Q879"
2013,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,1513.00,"ANZSIC06 groups Q860, Q871, and Q879"
2013,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H20,Non-operating expenses,Financial performance,73.00,"ANZSIC06 groups Q860, Q871, and Q879"
2013,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H21,Opening stocks,Financial performance,12.00,"ANZSIC06 groups Q860, Q871, and Q879"
2013,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H22,Closing stocks,Financial performance,12.00,"ANZSIC06 groups Q860, Q871, and Q879"
2013,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H23,Surplus before income tax,Financial performance,228.00,"ANZSIC06 groups Q860, Q871, and Q879"
2013,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H24,Total assets,Financial position,8069.00,"ANZSIC06 groups Q860, Q871, and Q879"
2013,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H25,Current assets,Financial position,1424.00,"ANZSIC06 groups Q860, Q871, and Q879"
2013,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H26,Fixed tangible assets,Financial position,3402.00,"ANZSIC06 groups Q860, Q871, and Q879"
2013,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H27,Additions to fixed assets,Financial position,377.00,"ANZSIC06 groups Q860, Q871, and Q879"
2013,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H28,Disposals of fixed assets,Financial position,118.00,"ANZSIC06 groups Q860, Q871, and Q879"
2013,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H29,Other assets,Financial position,3243.00,"ANZSIC06 groups Q860, Q871, and Q879"
2013,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H30,Total equity and liabilities,Financial position,8069.00,"ANZSIC06 groups Q860, Q871, and Q879"
2013,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,4190.00,"ANZSIC06 groups Q860, Q871, and Q879"
2013,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H32,Current liabilities,Financial position,1651.00,"ANZSIC06 groups Q860, Q871, and Q879"
2013,Level 4,QQ113,Residential Care Services and Social Assistance,Dollars (millions),H33,Other liabilities,Financial position,2228.00,"ANZSIC06 groups Q860, Q871, and Q879"
2013,Level 4,QQ113,Residential Care Services and Social Assistance,Percentage,H36,Current ratio,Financial ratios,86.00,"ANZSIC06 groups Q860, Q871, and Q879"
2013,Level 4,QQ113,Residential Care Services and Social Assistance,Percentage,H37,Quick ratio,Financial ratios,86.00,"ANZSIC06 groups Q860, Q871, and Q879"
2013,Level 4,QQ113,Residential Care Services and Social Assistance,Percentage,H39,Return on equity,Financial ratios,5.00,"ANZSIC06 groups Q860, Q871, and Q879"
2013,Level 4,QQ113,Residential Care Services and Social Assistance,Percentage,H40,Return on total assets,Financial ratios,3.00,"ANZSIC06 groups Q860, Q871, and Q879"
2013,Level 4,QQ113,Residential Care Services and Social Assistance,Percentage,H41,Liabilities structure,Financial ratios,52.00,"ANZSIC06 groups Q860, Q871, and Q879"
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H01,Total income,Financial performance,15160.00,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H04,"Sales, government funding, grants and subsidies",Financial performance,13093.00,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,1626.00,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H07,Non-operating income,Financial performance,441.00,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H08,Total expenditure,Financial performance,13387.00,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H09,Interest and donations,Financial performance,597.00,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H10,Indirect taxes,Financial performance,228.00,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H11,Depreciation,Financial performance,532.00,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H12,Salaries and wages paid,Financial performance,3522.00,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H13,Redundancy and severance,Financial performance,5.00,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,8320.00,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H20,Non-operating expenses,Financial performance,188.00,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H21,Opening stocks,Financial performance,373.00,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H22,Closing stocks,Financial performance,393.00,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H23,Surplus before income tax,Financial performance,1794.00,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H24,Total assets,Financial position,19004.00,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H25,Current assets,Financial position,5767.00,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H26,Fixed tangible assets,Financial position,8539.00,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H27,Additions to fixed assets,Financial position,1021.00,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H28,Disposals of fixed assets,Financial position,425.00,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H29,Other assets,Financial position,4698.00,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H30,Total equity and liabilities,Financial position,19004.00,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,13129.00,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H32,Current liabilities,Financial position,3933.00,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars (millions),H33,Other liabilities,Financial position,1942.00,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars,H34,Total income per employee count,Financial ratios,175400.00,ANZSIC06 divisions R and S
2013,Level 1,RS,"Arts, Recreation and Other Services",Dollars,H35,Surplus per employee count,Financial ratios,20800.00,ANZSIC06 divisions R and S
